Date,sum_Longwave_Radiation_Downwelling_wattPerMeterSquared,sum_Precipitation_millimeterPerDay,TP_load_g_per_d,Shortwave_Wm2,AirTemp_C,median_Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Water_Secchi_m
2021-03-23,-698.2945077837439,0.0,941.4274508808764,4.730531671264911,5.15,4.2606,3.2225570368778094
2021-03-24,-670.8177000109305,0.1,940.8141864254533,7.474592927057374,6.05,5.0274,3.1722025852166347
2021-03-25,-714.1047822811811,0.2,940.2009219700301,12.565536899742188,6.1,4.2066,3.1175000147125003
2021-03-26,-546.3284675932011,0.7,939.5876575146069,12.14602137540627,7.55,5.0274,3.078820358069308
2021-03-27,-594.9291077554882,4.9,938.9743930591837,7.827199558045047,5.75,5.0112000000000005,3.0362396129195846
2021-03-28,-402.55797451296246,5.0,938.3611286037606,10.172214639504869,7.15,6.523199999999999,3.0351252253766035
2021-03-29,-92.84278628843003,2.0,937.7478641483375,13.313375763689463,8.45,7.036199999999999,3.0623723120642357
2021-03-30,-366.23619851024495,0.0,937.1345996929143,24.64710901770726,9.350000000000001,5.7672,3.0440085637691325
2021-03-31,-579.3768895902599,0.2,936.5213352374911,26.157483571981988,9.0,3.7800000000000002,2.991943479498958
2021-04-01,-1108.805638297216,1.5,927.9419097272345,20.26128544171768,5.800000000000001,3.9366000000000003,2.9672059148813346
2021-04-02,-1359.955883594486,0.0,910.7036135052024,32.706046719575596,5.05,4.401,2.934174804711862
2021-04-03,-1677.678068724511,0.0,893.4653172831703,37.32687222212621,3.1,2.7539999999999996,2.9069416644598816
2021-04-04,-868.1942175739621,1.1,876.2270210611382,17.471514218559925,5.75,7.7490000000000006,2.8839785120905175
2021-04-05,-1889.6144652652692,2.7,858.9887248391061,38.370820766186654,1.8,8.289,3.168464102119991
2021-04-06,-1841.0974508258587,0.1,841.750428617074,42.52087295672248,2.2,7.2468,3.1739222187350684
2021-04-07,-1416.1436795917868,2.6,824.5121323950419,43.19409872773459,2.7,5.2218,3.1202452052113743
2021-04-08,-1250.80343249602,3.0,807.2738361730098,19.59081650027399,4.2,7.0146,3.087040829262005
2021-04-09,-1360.1628177603336,2.8,790.0355399509779,28.25040941734488,5.4,9.082799999999999,3.1199177385605896
2021-04-10,-1641.559794647434,0.8,772.7972437289457,53.75535186973573,3.0,4.3254,3.089464477560724
2021-04-11,-1182.3036123947195,7.9,755.5589475069136,14.125595960736327,1.6,4.968,3.1020313769120387
2021-04-12,-1580.2065281820344,1.3,738.3206512848815,58.499783193543905,2.5,5.6268,3.1108805115788543
2021-04-13,-1527.1908775885265,1.5,721.0823550628494,60.39796909622467,3.6,4.930199999999999,3.0934622178217945
2021-04-14,-1589.0513185377245,0.4,703.8440588408173,73.27368293340922,2.9,2.7216,3.0680885268386966
2021-04-15,-1556.4867937182685,0.1,686.6057626187853,61.86000824683733,3.65,3.3696,3.0506544338024257
2021-04-16,-1580.348270823133,0.0,669.3674663967531,78.70296796877837,4.199999999999999,3.0942,3.050524906341173
2021-04-17,-1265.5108482747448,0.1,652.1291701747211,66.11016014667126,7.199999999999999,3.618,3.042166292956429
2021-04-18,-1030.550223970221,0.0,634.8908739526889,77.42146543152194,7.65,3.0726,3.0211717757737877
2021-04-19,-1022.5142908851349,0.0,617.652577730657,88.21304387437866,8.8,3.0132,2.9871052311439117
2021-04-20,-976.7087357071125,0.0,600.4142815086248,93.5751151107518,9.75,1.7064,2.9638503623706467
2021-04-21,-1331.0741603753527,0.7,583.1759852865928,77.62233565368507,5.8,7.343999999999999,2.9570624394843983
2021-04-22,-1512.6677969949658,0.0,565.9376890645607,98.7599406806923,5.5,5.9616,3.0032188273300586
2021-04-23,-1488.8301290051545,0.5,548.6993928425286,101.98352118345423,5.5,4.4712,3.002856494158282
2021-04-24,-1658.6772787771115,0.0,531.4610966204965,82.3422588934419,4.85,3.4829999999999997,3.005359353723925
2021-04-25,-2044.5443982446695,0.0,514.2228003984644,114.72333560316225,4.0,3.267,2.981294266757055
2021-04-26,-1916.3667058596282,0.30000000000000004,496.98450417643227,113.41365931702893,4.25,2.1276,2.953996049199855
2021-04-27,-1857.3116968419085,0.0,479.7462079544002,117.29861975654106,5.25,2.5218,2.9512397883325225
2021-04-28,-1685.140448891461,0.1,462.5079117323681,109.47593248724509,6.4,3.3966,2.9484703737323543
2021-04-29,-983.7555310459113,0.9,445.269615510336,60.77367805620361,6.85,4.8870000000000005,2.942806726901023
2021-04-30,-979.8643522276263,3.4,428.0313192883039,59.21101483662484,6.55,2.7161999999999997,2.9460082256575015
2021-05-01,-1291.1416830669018,1.0,420.41008503658315,92.78515344879104,6.8,3.0294,2.962650260759508
2021-05-02,-1367.481035396749,2.3000000000000003,423.2421790134617,67.08263362311979,6.85,2.6568,2.968435458050994
2021-05-03,-1448.7502311606088,1.7000000000000002,426.07427299034026,121.7230669504965,6.15,4.3469999999999995,2.9749288039309603
2021-05-04,-783.9615440547938,14.2,428.9063669672188,34.35652286484098,5.8,6.0534,3.0039024737876474
2021-05-05,-1099.5180388588187,4.3,431.73846094409737,42.31922933997366,5.550000000000001,4.2336,3.0658870259764686
2021-05-06,-1450.3553813773274,2.3,434.5705549209759,88.21828410505388,4.7,4.05,3.1787387343077445
2021-05-07,-1324.858467187577,2.6,437.4026488978545,111.00044664063134,5.449999999999999,3.2724,3.169743194161055
2021-05-08,-1370.5246366197898,1.4,440.234742874733,86.80911611586446,7.95,4.725,3.1314272781944625
2021-05-09,89.85277719573281,12.5,443.0668368516116,30.703064336592092,14.2,5.7618,3.160160611264488
2021-05-10,133.101050434596,1.0,445.8989308284901,40.45648942067335,13.55,2.7863999999999995,3.1546048170340146
2021-05-11,-254.53612227261237,8.6,448.73102480536863,33.026507814201636,10.1,3.2616,3.1459562619688626
2021-05-12,-259.3027961026839,3.2,451.5631187822472,51.12240270559886,10.95,3.7908,3.1493082990098
2021-05-13,-154.73573368337395,2.9,454.39521275912574,54.706073501809676,10.85,2.8998,3.1569737737820547
2021-05-14,-344.4715987873821,4.1,457.2273067360043,78.68196498873866,11.5,2.6784,3.161422248702814
2021-05-15,-651.5586002799287,0.8,460.05940071288285,47.591683049344695,8.75,4.4064,3.159231238781768
2021-05-16,-707.4990202164304,0.9,462.89149468976143,69.17491692171998,9.8,2.5218,3.1555355364405546
2021-05-17,-999.1754461871858,3.2,465.72358866663996,107.67914030044676,9.6,2.214,3.143514492534166
2021-05-18,-988.625352883846,1.6,468.55568264351854,111.60015695495508,9.7,2.9699999999999998,3.131927405111993
2021-05-19,-1221.6297855184143,2.5,471.38777662039706,148.2305272034998,9.5,4.222799999999999,3.1234925043788473
2021-05-20,-1404.2685788083963,0.0,474.21987059727564,158.3783636721513,8.8,5.8428,3.0817964268228697
2021-05-21,-1037.341187718542,7.5,477.05196457415417,59.44247581683139,9.75,4.914,3.0540315914096423
2021-05-22,-745.5084427359743,4.2,479.8840585510327,77.07896959529194,9.6,5.561999999999999,3.0283553035388424
2021-05-23,-885.5653413753612,3.4,482.7161525279113,77.59179314784672,8.95,6.922799999999999,2.9984451910426455
2021-05-24,-398.1408828944478,1.9000000000000001,485.5482465047898,60.09813100188456,11.7,4.7628,2.9843253663530467
2021-05-25,-456.0467550029163,17.3,488.3803404816684,34.78316613300202,10.1,2.6136,3.0153947993512213
2021-05-26,-650.6696520030879,14.5,491.2124344585469,36.78936271630573,8.9,3.7854,3.0442483120295725
2021-05-27,-1006.5409014110185,0.7000000000000001,494.0445284354255,124.66236499046211,10.899999999999999,4.7844,3.0233254795454805
2021-05-28,-1019.1817925583293,0.1,496.876622412304,153.9055505504091,11.05,2.6352,2.982588040099799
2021-05-29,-848.6313476761386,0.0,499.70871638918254,184.36010511618792,13.6,2.6352,2.955345973760008
2021-05-30,-901.3100823978616,0.0,502.5408103660611,195.73436521323555,14.8,1.8468,2.926109863406996
2021-05-31,-1117.936312603476,0.0,505.37290434293965,197.35313950215584,14.0,2.9484,2.8964180016997556
2021-06-01,-1019.6493237947162,0.0,507.9766820885324,154.09171255505996,12.7,2.4623999999999997,2.866929795564168
2021-06-02,-1144.3647399591234,1.3,510.3322900175101,145.10043102950755,13.9,4.5738,2.8700142387399117
2021-06-03,-668.3435722773081,3.6,512.6878979464877,133.14011917980235,15.5,6.426,2.8322385950540565
2021-06-04,-756.5980722132831,0.0,515.0435058754655,176.86190484573154,16.05,3.7962,2.7819497983832884
2021-06-05,-715.3580051210637,0.0,517.3991138044431,157.71302308022013,17.15,3.8124000000000002,2.7640844974393373
2021-06-06,-540.6840619152226,0.2,519.7547217334209,80.72976488787052,15.850000000000001,1.6038,2.782110742864361
2021-06-07,-793.7247280452107,4.6,522.1103296623985,136.46295635029674,14.7,2.2356,2.8223150715645766
2021-06-08,-1174.8259148819518,0.1,524.4659375913762,190.7815239417971,14.8,4.0014,2.8201988099374127
2021-06-09,-864.981194450505,0.0,526.8215455203539,174.68166157258855,15.6,3.3804,2.798229236414925
2021-06-10,-833.7281334865879,0.0,529.1771534493316,164.61281697369824,16.9,2.8296,2.787977850086924
2021-06-11,-620.3337030313576,1.8,531.5327613783093,147.79707032050626,17.0,4.7628,2.7961970136401337
2021-06-12,-1444.0612748590302,0.1,533.888369307287,138.60332756460923,13.45,7.662599999999999,2.800974221450045
2021-06-13,-1253.5720049579315,0.0,536.2439772362646,186.81858503193638,14.100000000000001,6.5123999999999995,2.663109949947691
2021-06-14,-641.9152195157695,0.8,538.5995851652424,78.63287345210489,14.55,5.200200000000001,2.654968962971066
2021-06-15,-1296.602224472087,0.0,540.95519309422,204.59894824222226,13.85,4.4712,2.6695393940147936
2021-06-16,-1317.1611928182726,0.0,543.3108010231978,178.47865502554424,14.75,2.8998,2.6719282034425893
2021-06-17,-260.00732915036076,0.0,545.6664089521754,170.7944556233199,21.5,5.4918000000000005,2.6729179979797406
2021-06-18,-271.33037779894033,0.1,548.0220168811531,143.47644098886028,19.75,2.5056,2.666813627042335
2021-06-19,-461.5423597118349,0.5,550.3776248101308,123.1897963684167,19.0,3.9528000000000008,2.6742361697419077
2021-06-20,-900.9736630502321,6.8,552.7332327391085,105.8151371996139,15.0,5.157,2.6981570487790347
2021-06-21,-1176.9205529657283,10.6,555.0888406680862,42.40241032063521,12.75,3.78,2.7432440022623665
2021-06-22,-901.1895684287001,0.1,557.4444485970639,97.93141381466619,15.5,3.5153999999999996,2.819448714343577
2021-06-23,-926.0111115944673,0.2,559.8000565260415,147.80930041914593,15.6,3.2346,2.8485786136038187
2021-06-24,-1413.8872984867114,0.0,562.1556644550193,104.29026830587999,14.8,2.5218,2.8496516913380265
2021-06-25,-1309.81559896522,0.0,564.5112723839969,126.16815392526787,15.600000000000001,2.4732,2.853339655028175
2021-06-26,-897.3142199410707,0.30000000000000004,566.8668803129747,80.4060630177579,16.7,2.7540000000000004,2.8798967486176523
2021-06-27,-1113.2484344704517,0.0,569.2224882419523,107.21858512064452,14.7,4.0392,2.91627696656938
2021-06-28,-1472.8783913906068,0.0,571.57809617093,205.78466312639108,16.200000000000003,2.808,2.8873039600369683
2021-06-29,-1358.9866035334976,0.1,573.9337040999077,167.5653568366132,16.5,2.2302,2.8492941177337836
2021-06-30,-800.6748968783752,5.5,576.2893120288854,82.44175130826324,16.299999999999997,3.5694,2.907693365141696
2021-07-01,-1075.8597521061956,0.0,573.6291934021908,141.20088167711384,17.049999999999997,4.644,2.922161281174869
2021-07-02,-642.1471674719469,15.4,565.5171980845481,56.73170220999016,17.049999999999997,2.8188000000000004,2.9153280014707246
2021-07-03,-427.22400610204187,11.700000000000001,557.4052027669054,51.976538834084124,16.35,3.0456,3.013619749321102
2021-07-04,-1091.604771541418,1.2,549.2932074492627,166.54280003990516,17.45,2.2572,3.0482102142867413
2021-07-05,-870.5774952933684,6.2,541.18121213162,96.5374309237092,17.4,3.5856000000000003,2.9932468096311613
2021-07-06,-690.5047387050615,5.1,533.0692168139773,76.63918726855388,16.8,4.995,3.021030644366239
2021-07-07,-1096.2702839549997,4.1,524.9572214963346,162.65967390333657,17.0,4.428,3.0252116245082212
2021-07-08,-932.7852888110376,0.5,516.8452261786919,142.14128761722225,18.3,2.0843999999999996,2.9864090553766016
2021-07-09,-657.9703085057215,11.2,508.73323086104915,46.90978193063931,17.8,2.4516,3.020864099041155
2021-07-10,-765.1257091645273,5.4,500.6212355434064,64.33691005952333,15.8,4.7196,3.093906258036797
2021-07-11,-1060.2103677469916,0.0,492.5092402257637,157.1580950098305,16.95,2.1708,3.083474475949628
2021-07-12,-818.2545885114263,0.1,484.39724490812097,156.226997365918,20.049999999999997,4.2498000000000005,3.065208125911858
2021-07-13,-546.4718786015438,2.0,476.28524959047826,133.78222662888885,20.5,3.8772,3.03087857845973
2021-07-14,-503.800475952586,0.2,468.17325427283555,170.1272784220618,22.65,1.9062000000000001,3.0273057847690312
2021-07-15,-803.9250845853012,0.0,460.06125895519284,153.1480503350072,20.95,3.4344,3.0171267217111453
2021-07-16,-929.0135483217766,0.0,451.94926363755013,185.53259709772544,21.35,3.6828,3.0033015417399245
2021-07-17,-1346.3190439432083,0.0,443.8372683199074,181.03978362854605,18.85,5.913,2.9797340127754923
2021-07-18,-1677.3698951380127,0.0,435.7252730022647,147.29870048565172,16.3,6.696,2.9510651532889627
2021-07-19,-1600.4023140325833,0.0,427.613277684622,163.3578175624838,16.549999999999997,4.1904,2.945465023505273
2021-07-20,-1345.8488182633462,0.5,419.50128236697924,134.4140108768334,16.35,6.1776,3.0011626753957508
2021-07-21,-1277.58672787899,0.0,411.38928704933653,85.76586368887732,16.35,2.7702,3.060914189269189
2021-07-22,-1272.403314758991,0.0,403.2772917316938,150.92584945501315,16.75,2.3598,3.135326522680809
2021-07-23,-1427.7589076837849,0.0,395.1652964140511,127.81441802748722,16.0,2.3706,3.168893659848612
2021-07-24,-1131.4429108258976,0.0,387.0533010964084,164.54378012607225,19.7,3.9636000000000005,3.1826512692227347
2021-07-25,-432.6915086182878,3.1999999999999997,378.9413057787657,92.99510277349141,20.1,5.9346,3.2017909192860023
2021-07-26,-428.2983402068631,8.3,370.829310461123,92.98529142525635,20.299999999999997,4.1688,3.2463257422719725
2021-07-27,-885.9469575541291,10.1,362.7173151434803,124.6100033556554,18.65,2.916,3.290770207677721
2021-07-28,-681.0737754090335,6.8,354.60531982583757,48.40983343446753,17.0,4.2228,3.363279846960979
2021-07-29,-1327.8230762804528,11.6,346.49332450819486,84.68472826129525,14.75,5.9886,3.4071041264277726
2021-07-30,-999.3273205570558,2.9000000000000004,338.38132919055215,104.10237784013142,16.700000000000003,6.804,3.4057893068920815
2021-07-31,-1008.0728247549162,3.8000000000000003,330.26933387290944,70.6609493620713,15.3,3.861,3.418479009267897
2021-08-01,-1571.453468330553,0.2,326.37707664508105,103.05853965143737,14.5,5.518800000000001,3.4556068794836823
2021-08-02,-1344.7291844537028,1.1,327.0714912540074,100.39497983433532,15.2,4.1958,3.452970872276767
2021-08-03,-1544.9000114667779,0.0,327.76590586293383,104.69392578614287,14.55,3.4829999999999997,3.470704682565031
2021-08-04,-1461.881391453776,0.0,328.4603204718602,125.19322326230609,15.0,1.9926,3.4939106578058574
2021-08-05,-1484.1725085048722,0.0,329.15473508078657,138.34570333106964,16.2,2.7864000000000004,3.511273395968268
2021-08-06,-1040.4469913183198,5.1000000000000005,329.84914968971293,106.8350971694453,17.4,6.2694,3.4939168641322023
2021-08-07,-831.8156560255586,12.2,330.54356429863935,75.73152178468192,15.3,3.8718000000000004,3.5144296698334427
2021-08-08,-826.5915754187017,8.299999999999999,331.2379789075657,38.755148265270904,15.4,4.287599999999999,3.5760507456735957
2021-08-09,-796.8257371158238,6.2,331.9323935164921,73.65889162095812,15.3,4.2444,3.6264593845788196
2021-08-10,-1090.9196915639482,16.400000000000002,332.6268081254185,76.97583394864215,14.899999999999999,3.2994,3.6647205538230576
2021-08-11,-1268.921334474376,1.0,333.3212227343449,104.62616890747029,15.6,3.024,3.684681695622693
2021-08-12,-619.788416577178,1.1,334.01563734327124,77.35146601673944,18.05,2.9375999999999998,3.655722939895335
2021-08-13,-812.0722000842093,0.8,334.7100519521976,99.41819333602801,16.5,4.9626,3.660031486685156
2021-08-14,-1238.1967404725654,1.9,335.404466561124,97.62429626401052,15.65,5.643000000000001,3.62377191073201
2021-08-15,-1077.3738029147823,11.600000000000001,336.0988811700504,45.13363529562254,14.75,5.0652,3.592100613037359
2021-08-16,-1469.341189185393,8.0,336.79329577897676,57.32559136434621,13.15,2.7054,3.666115873593005
2021-08-17,-1359.6868659514994,2.0,337.4877103879031,91.32622284416354,15.05,7.2738,3.669859047156317
2021-08-18,-1060.6671229169,2.1,338.18212499682954,45.222787841789525,14.55,7.5816,3.6063952082715947
2021-08-19,-1324.6539889447424,0.0,338.8765396057559,76.8659073955067,14.100000000000001,6.2532,3.618280029752813
2021-08-20,-1377.10968597694,0.5,339.5709542146823,88.76892462492356,13.649999999999999,4.5414,3.5934452897107345
2021-08-21,-1358.0753537290304,0.0,340.2653688236087,90.3684179926814,14.85,2.7108,3.588376762826436
2021-08-22,-1325.787469161313,0.0,340.95978343253506,63.911671787982286,14.8,2.5866,3.5923203076664443
2021-08-23,-1152.142516557593,0.0,341.6541980414614,75.55728119785502,14.35,2.106,3.585597123562392
2021-08-24,-1246.5519988856388,0.0,342.3486126503878,66.79208670095383,14.3,2.1113999999999997,3.600395414359837
2021-08-25,-528.3718078930522,1.0,343.0430272593142,35.22753948655918,16.0,6.593399999999999,3.579436434180437
2021-08-26,-1299.8815251106598,0.30000000000000004,343.7374418682406,36.33127121052917,14.25,6.4746,3.5862177796466033
2021-08-27,-732.3309143316689,4.5,344.43185647716695,29.20860677502761,14.8,6.8957999999999995,3.6213773278055283
2021-08-28,-696.3964432123753,1.4,345.1262710860933,29.24919819573269,14.5,5.5134,3.647344299620975
2021-08-29,-586.9716538462035,0.30000000000000004,345.82068569501973,38.88211214477529,15.8,4.8438,3.683170172917806
2021-08-30,-1017.7141283170841,0.0,346.5151003039461,59.77354190563714,15.55,3.6071999999999997,3.700103452598342
2021-08-31,-1202.5694892408083,0.0,347.20951491287246,62.56247977061109,15.7,2.2464,3.678913563392842
2021-09-01,-1133.1316916235764,0.0,348.6515575351916,57.73283770899716,14.600000000000001,2.349,3.6678595394889837
2021-09-02,-1134.7305080540425,0.0,350.90623930250285,38.86859836619896,14.100000000000001,3.3804,3.671315775307758
2021-09-03,-1318.4650181079714,0.0,353.1609210698141,51.70558258612533,14.05,4.6494,3.656203606548102
2021-09-04,-1707.2665059701096,0.0,355.41560283712533,47.678217657049856,13.149999999999999,2.9052,3.64428766515256
2021-09-05,-1667.9925742003238,0.0,357.6702846044366,45.29376083818594,13.15,2.7702,3.645674654283824
2021-09-06,-953.3517898035316,0.0,359.9249663717478,25.665015353070906,13.9,1.7873999999999999,3.6910631098801843
2021-09-07,-984.2899303185875,0.0,362.17964813905905,33.367559734361265,15.45,2.7864,3.752583069580404
2021-09-08,-824.9533375810518,0.0,364.4343299063703,30.197052499573722,16.75,2.5271999999999997,3.788791178752564
2021-09-09,-895.363805635455,0.0,366.68901167368153,33.01516228705914,16.5,2.2680000000000002,3.7949787414180802
2021-09-10,-409.2814251213091,4.2,368.9436934409928,17.681406705894656,17.65,2.3004,3.804856994757074
2021-09-11,-617.5963639262767,9.5,371.198375208304,11.693868950959779,16.799999999999997,3.3102,3.8675390006461505
2021-09-12,-920.4417110632355,0.5,373.45305697561525,17.78118314708986,16.1,5.578200000000001,3.889021711604067
2021-09-13,-911.2948058868922,0.2,375.7077387429265,13.29767328075959,15.25,1.1124,3.894118741143054
2021-09-14,-758.2910255931636,0.7000000000000001,377.96242051023773,14.967793441157022,14.649999999999999,1.6955999999999998,3.9693430577152577
2021-09-15,-525.4439551332416,24.4,380.217102277549,5.6683738725280195,15.0,4.8708,4.053595473968597
2021-09-16,-877.8834147510595,4.8,382.4717840448602,6.5004348896689175,15.1,3.24,4.1064884608484284
2021-09-17,-1068.6774748384546,0.7000000000000001,384.7264658121715,7.7020335980869365,13.3,5.2542,4.10626682144018
2021-09-18,-1093.6373934683825,0.4,386.98114757948275,4.474242251734185,13.05,3.6828000000000003,4.166080358744015
2021-09-19,-1606.812325431343,0.2,389.235829346794,6.108550150414506,11.6,3.9042000000000003,4.211707891887064
2021-09-20,-1657.1198095232621,0.2,391.49051111410523,4.074170799859521,10.649999999999999,1.8144,4.227358756172046
2021-09-21,-1258.910974490549,0.7,393.7451928814165,3.256745929135141,11.45,4.023000000000001,4.222125371743678
2021-09-22,-1142.5466404586452,0.1,395.9998746487277,10.179392750937483,14.3,5.2758,4.167601625185003
2021-09-23,-673.1961038400236,3.2,398.25455641603895,1.622431536244517,13.850000000000001,8.823599999999999,4.092146899847053
2021-09-24,-884.9540086722147,0.30000000000000004,400.5092381833502,4.46185588038765,14.45,6.345,4.041625726014639
2021-09-25,-1122.0737852288041,0.0,402.76391995066143,6.895830189002469,13.55,5.2218,4.029571194757457
2021-09-26,-791.0304597340613,0.1,405.0186017179727,4.05221926271016,14.7,4.0176,3.996049217618693
2021-09-27,-44.70788992216353,7.1,407.2732834852839,3.646558962791382,15.8,5.1462,4.024364278728213
2021-09-28,-1059.9482013763015,0.9000000000000001,409.52796525259515,5.273488870213837,12.75,2.7539999999999996,4.033224517292776
2021-09-29,-847.7409711958352,3.7,411.7826470199064,4.05498102044038,12.350000000000001,4.4765999999999995,4.020637790257677
2021-09-30,-1155.230798538144,17.2,414.03732878721763,0.4053405595311977,10.9,4.5846,4.030654918845412
2021-10-01,-836.6988612666105,11.3,418.1037414308397,0.4055850767321563,12.4,8.2674,4.0569776107282145
2021-10-02,-873.8998716320638,6.7,424.139426766104,1.2166283937023656,12.4,4.4064,4.04357464559399
2021-10-03,-219.26814635452644,13.7,430.1751121013683,0.40545374052538646,14.35,6.5934,4.092791961485416
2021-10-04,-787.905805969848,2.4,436.21079743663256,1.2200195289569224,12.0,5.0868,4.1547579491728746
2021-10-05,-982.6834191951231,2.9,442.24648277189686,0.810682727534617,10.8,4.2174,4.123036317365279
2021-10-06,-1048.528125253889,2.4,448.2821681071611,0.40623536103681557,10.850000000000001,2.6352,4.1156791741843985
2021-10-07,-1441.5536689995663,0.0,454.3178534424254,1.2187055045966122,9.850000000000001,2.5542,4.056192122383235
2021-10-08,-1183.4900431314518,0.0,460.35353877768966,0.8108028087885014,10.6,2.2788000000000004,3.9929203552794026
2021-10-09,-1407.0938403775526,0.0,466.38922411295397,0.40504950758777303,9.600000000000001,2.6946,3.9704591142570314
2021-10-10,-1421.8807738033959,0.5,472.4249094482183,0.40490996178281086,10.45,3.7908,3.981305229445276
2021-10-11,-1429.7844956809909,0.6000000000000001,478.4605947834825,0.40411741354538344,9.5,6.587999999999999,3.9304218079660185
2021-10-12,-2020.7602933808314,0.0,484.4962801187468,0.0,6.65,3.6828,3.930810246075884
2021-10-13,-1748.7495040271815,0.8,490.53196545401113,0.0,8.65,3.699,3.8905092165730952
2021-10-14,-966.5162062970996,1.0,496.5676507892754,0.0,11.2,5.178599999999999,3.9314093485036037
2021-10-15,-1408.155222568821,2.9000000000000004,502.6033361245397,0.0,9.5,7.0578,4.010028817867031
2021-10-16,-1495.7407460763952,0.1,508.6390214598039,0.0,8.4,5.3082,4.026834929803081
2021-10-17,-1419.9548855822466,0.0,514.6747067950682,0.0,8.6,2.6082,4.043667829246829
2021-10-18,-731.0323995328654,3.3000000000000003,520.7103921303325,0.0,9.55,3.4938000000000002,4.099364787318365
2021-10-19,-259.1931867848932,9.0,526.7460774655968,0.0,12.4,4.606199999999999,4.213245831905459
2021-10-20,-2.4502662590701902,16.2,532.7817628008611,0.0,14.25,6.1182,4.34101363970778
2021-10-21,-1321.4291673024843,1.8,538.8174481361253,0.0,8.75,8.2458,4.407697237238825
2021-10-22,-1838.2243558405746,3.9,544.8531334713897,0.0,7.300000000000001,8.2944,4.438528020208673
2021-10-23,-1602.0541804696181,0.0,550.888818806654,0.0,7.9,5.4054,4.436203924615397
2021-10-24,-1264.9137515861278,0.1,556.9245041419182,0.0,8.850000000000001,5.200200000000001,4.413446970677035
2021-10-25,-1121.307987667365,0.6,562.9601894771824,0.0,9.9,4.2714,4.409479033469559
2021-10-26,-1124.2738951503932,2.3,568.9958748124468,0.0,9.45,3.8988,4.407066100481988
2021-10-27,-183.96746565991867,0.8,575.031560147711,0.0,13.8,7.0847999999999995,4.444482351933751
2021-10-28,-730.6572524761539,0.0,581.0672454829753,0.0,12.5,5.9670000000000005,4.48744840552858
2021-10-29,-1058.17896346627,0.0,587.1029308182397,0.0,11.4,4.7142,4.444393976161367
2021-10-30,-727.9574262247738,2.8000000000000003,593.1386161535039,0.0,11.1,4.7898,4.437637449533803
2021-10-31,-889.066545222413,2.4,599.1743014887682,0.0,10.65,4.800599999999999,4.45066674328416
2021-11-01,-906.5663111267277,1.4000000000000001,606.2037270828394,0.0,10.0,6.2856000000000005,4.466564974107114
2021-11-02,-1329.6753461340613,0.0,614.3133051321352,0.0,7.3,3.0726,4.470637222076454
2021-11-03,-1552.149081568763,0.0,622.4228831814311,0.0,5.2,2.0358,4.473789938657992
2021-11-04,-1354.577496268164,2.1,630.532461230727,0.0,5.35,3.5531999999999995,4.504778540807583
2021-11-05,-1112.1905501392484,0.0,638.6420392800229,0.0,8.649999999999999,5.8212,4.5338589961316185
2021-11-06,-605.7017334287322,7.1,646.7516173293188,0.0,9.55,6.129,4.563759664869186
2021-11-07,-1280.372499228551,3.6,654.8611953786148,0.0,7.300000000000001,5.7942,4.587460651715498
2021-11-08,-1585.879554182653,1.0,662.9707734279107,0.0,5.6,2.5056000000000003,4.624828006060103
2021-11-09,-881.7469327294006,0.0,671.0803514772066,0.0,9.9,6.4206,4.681176398869848
2021-11-10,-439.44964671365886,0.8,679.1899295265025,0.0,11.0,4.0662,4.718792602958407
2021-11-11,-1129.2301197942534,0.0,687.2995075757984,0.0,9.1,4.0716,4.747646603871325
2021-11-12,-810.5639104016959,0.7,695.4090856250943,0.0,8.0,4.309199999999999,4.7668692689919006
2021-11-13,-912.0688470057335,1.3,703.5186636743903,0.0,7.1,3.4398,4.828833661134642
2021-11-14,-1092.7830183965843,0.2,711.6282417236862,0.0,7.2,3.9204000000000003,4.871215913911104
2021-11-15,-1339.6523315424668,0.0,719.7378197729821,0.0,6.65,2.7,4.8950546404706845
2021-11-16,-1606.6865708679074,0.2,727.847397822278,0.0,5.25,3.0456000000000003,4.920868724551903
2021-11-17,-1206.996609459138,2.0999999999999996,735.956975871574,0.0,5.300000000000001,4.8438,4.947128673797296
2021-11-18,-759.6018136946925,0.9,744.0665539208699,0.0,9.8,6.7878,4.983999020597533
2021-11-19,-358.2137104477988,0.0,752.1761319701657,0.0,11.6,7.856999999999999,5.008928610701341
2021-11-20,-554.9093067311991,1.1,760.2857100194616,0.0,10.0,7.095599999999999,5.009619600275796
2021-11-21,-1549.2042390174947,0.1,768.3952880687575,0.0,4.85,4.3794,5.0103679076284635
2021-11-22,-1830.5000897956288,0.0,776.5048661180534,0.0,5.05,2.8944,5.002562716603206
2021-11-23,-1157.9951225245736,0.0,784.6144441673493,0.0,7.2,5.6808000000000005,4.949123175073959
2021-11-24,-929.1930679129603,0.0,792.7240222166453,0.0,7.7,4.5738,4.910528946638094
2021-11-25,-1628.0529647546641,1.2,800.8336002659412,0.0,6.5,4.401,4.901402750776696
2021-11-26,-1733.4742590625956,0.7000000000000001,808.9431783152371,0.0,3.1,4.0986,4.8417244454587545
2021-11-27,-1599.0457381041515,6.3,817.052756364533,0.0,3.1,4.5684000000000005,4.829225627722058
2021-11-28,-1984.1744987878533,3.6,825.162334413829,0.0,1.1,2.1329999999999996,4.846226720021198
